step,loss_plus,loss_minus,train_loss,d_h,d_g,update_scalar,update_scalar_source,fd_true_error,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
1,0.70654296875,0.69384765625,0.7001953125,69.51576367601213,,69.51576367601213,finite_difference,,True,1.4040162869854702,1.0664103031158447,True,,,False
2,0.7001953125,0.69580078125,0.697998046875,24.06314896477343,,24.06314896477343,finite_difference,,True,0.48602632702044424,0.436704158782959,True,,,False
3,0.7236328125,0.72265625,0.72314453125,5.347366436616317,,5.347366436616317,finite_difference,,True,0.10800743227825611,0.45092129707336426,True,,,False
4,0.712890625,0.7119140625,0.71240234375,5.347366436616317,,5.347366436616317,finite_difference,,True,0.10800495888513664,0.4442281723022461,True,,,False
5,0.7119140625,0.71142578125,0.711669921875,2.6736832183081587,,2.6736832183081587,finite_difference,,True,0.05400235433397653,0.41866588592529297,True,,,False
6,0.70068359375,0.6953125,0.697998046875,29.41051540138975,,29.41051540138975,finite_difference,,True,0.5939889052498144,0.4426243305206299,True,,,False
7,0.744140625,0.74267578125,0.743408203125,8.021049654924477,,8.021049654924477,finite_difference,,True,0.16201013908800038,0.45605921745300293,True,,,False
8,0.7138671875,0.72119140625,0.717529296875,-40.10524827462238,,-40.10524827462238,finite_difference,,True,0.8100348471402703,0.4617135524749756,True,,,False
9,0.72998046875,0.74169921875,0.73583984375,-64.16839723939582,,-64.16839723939582,finite_difference,,True,1.2960991602868654,0.4364323616027832,True,,,False
10,0.70703125,0.7099609375,0.70849609375,-16.042099309848954,,-16.042099309848954,finite_difference,,True,0.32401997541197647,0.4416177272796631,True,,,False
11,0.70458984375,0.6923828125,0.698486328125,66.84208045770397,,66.84208045770397,finite_difference,,True,1.3500710148440753,0.4468073844909668,True,,,False
12,0.7109375,0.708984375,0.7099609375,10.694732873232635,,10.694732873232635,finite_difference,,True,0.21600801565888922,0.4297657012939453,True,,,False
13,0.70556640625,0.703125,0.704345703125,13.368416091540794,,13.368416091540794,finite_difference,,True,0.2699964031150291,0.4453921318054199,True,,,False
14,0.703125,0.70654296875,0.704833984375,-18.71578252815711,,-18.71578252815711,finite_difference,,True,0.3780068446868858,0.4356415271759033,True,,,False
15,0.70458984375,0.705078125,0.704833984375,-2.6736832183081587,,-2.6736832183081587,finite_difference,,True,0.05400034614445356,0.4251747131347656,True,,,False
