step,loss_plus,loss_minus,train_loss,d_h,d_g,update_scalar,update_scalar_source,fd_true_error,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
46,1.798828125,1.7734375,1.7861328125,12.6953125,,12.6953125,finite_difference,,True,0.07569413851059922,0.37102317810058594,True,,,False
47,1.763671875,1.892578125,1.828125,-64.453125,,-64.453125,finite_difference,,True,0.38439579281806474,0.3707883358001709,True,,,False
48,1.951171875,1.9677734375,1.95947265625,-8.30078125,,-8.30078125,finite_difference,,True,0.049500134998365856,0.37523627281188965,True,,,False
49,1.8134765625,1.7900390625,1.8017578125,11.71875,,11.71875,finite_difference,,True,0.06990258896012212,0.37254762649536133,True,,,False
50,1.921875,2.01171875,1.966796875,-44.921875,,-44.921875,finite_difference,,True,0.26786865614574507,0.37266039848327637,True,,,False
51,1.8720703125,1.9326171875,1.90234375,-30.2734375,,-30.2734375,finite_difference,,True,0.1805446828966436,0.37053537368774414,True,,,False
52,1.78125,1.8466796875,1.81396484375,-32.71484375,,-32.71484375,finite_difference,,True,0.19511177475890082,0.3793308734893799,True,,,False
53,2.021484375,1.865234375,1.943359375,78.125,,78.125,finite_difference,,True,0.4659459649653813,0.3704862594604492,True,,,False
54,1.7509765625,1.9365234375,1.84375,-92.7734375,,-92.7734375,finite_difference,,True,0.5532484266371726,0.3703799247741699,True,,,False
55,1.873046875,1.8232421875,1.84814453125,24.90234375,,24.90234375,finite_difference,,True,0.14849374027191697,0.3700296878814697,True,,,False
56,1.8828125,1.8349609375,1.85888671875,23.92578125,,23.92578125,finite_difference,,True,0.14270468748364953,0.38425779342651367,True,,,False
57,2.009765625,2.037109375,2.0234375,-13.671875,,-13.671875,finite_difference,,True,0.08154006293195679,0.3708181381225586,True,,,False
58,1.9775390625,1.8974609375,1.9375,40.0390625,,40.0390625,finite_difference,,True,0.2387497763314229,0.3701481819152832,True,,,False
59,1.830078125,1.921875,1.8759765625,-45.8984375,,-45.8984375,finite_difference,,True,0.2737341205176486,0.3739047050476074,True,,,False
60,1.89453125,1.7890625,1.841796875,52.734375,,52.734375,finite_difference,,True,0.3144950606904705,0.37127184867858887,True,,,False
61,1.892578125,2.00390625,1.9482421875,-55.6640625,,-55.6640625,finite_difference,,True,0.3319236924270683,0.37044453620910645,True,,,False
62,1.8828125,1.8828125,1.8828125,0.0,,0.0,finite_difference,,True,0.0,0.371030330657959,True,,,False
63,1.900390625,1.9248046875,1.91259765625,-12.20703125,,-12.20703125,finite_difference,,True,0.07280114170334295,0.3756570816040039,True,,,False
64,1.734375,1.8681640625,1.80126953125,-66.89453125,,-66.89453125,finite_difference,,True,0.3989133322171756,0.37278151512145996,True,,,False
65,1.7822265625,1.8134765625,1.7978515625,-15.625,,-15.625,finite_difference,,True,0.0931735869263901,0.3732113838195801,True,,,False
66,1.8369140625,1.7880859375,1.8125,24.4140625,,24.4140625,finite_difference,,True,0.1456344774514059,0.3848283290863037,True,,,False
67,1.880859375,2.041015625,1.9609375,-80.078125,,-80.078125,finite_difference,,True,0.47759108490466673,0.37535691261291504,True,,,False
68,1.767578125,1.73828125,1.7529296875,14.6484375,,14.6484375,finite_difference,,True,0.08735847863679279,0.3706963062286377,True,,,False
69,1.9716796875,1.9033203125,1.9375,34.1796875,,34.1796875,finite_difference,,True,0.20384625694877193,0.37262821197509766,True,,,False
70,1.8759765625,1.7421875,1.80908203125,66.89453125,,66.89453125,finite_difference,,True,0.3989699061994645,0.3766353130340576,True,,,False
71,1.857421875,1.9169921875,1.88720703125,-29.78515625,,-29.78515625,finite_difference,,True,0.17761400350855644,0.3704407215118408,True,,,False
72,1.7529296875,1.8994140625,1.826171875,-73.2421875,,-73.2421875,finite_difference,,True,0.43671364817935016,0.3732278347015381,True,,,False
73,1.82421875,1.8310546875,1.82763671875,-3.41796875,,-3.41796875,finite_difference,,True,0.02038304760497688,0.38022279739379883,True,,,False
74,2.01171875,1.861328125,1.9365234375,75.1953125,,75.1953125,finite_difference,,True,0.448475357331029,0.37052392959594727,True,,,False
75,1.830078125,1.849609375,1.83984375,-9.765625,,-9.765625,finite_difference,,True,0.05823869601962681,0.37076783180236816,True,,,False
76,1.921875,1.9150390625,1.91845703125,3.41796875,,3.41796875,finite_difference,,True,0.02038218694951409,0.3708486557006836,True,,,False
77,1.8095703125,1.8583984375,1.833984375,-24.4140625,,-24.4140625,finite_difference,,True,0.14560443808759896,0.3717076778411865,True,,,False
78,1.765625,1.7822265625,1.77392578125,-8.30078125,,-8.30078125,finite_difference,,True,0.04949921503856041,0.37297844886779785,True,,,False
79,1.80859375,1.74609375,1.77734375,31.25,,31.25,finite_difference,,True,0.18633169537325925,0.3742334842681885,True,,,False
80,1.83984375,1.849609375,1.8447265625,-4.8828125,,-4.8828125,finite_difference,,True,0.029120685917951163,0.3807792663574219,True,,,False
81,1.9130859375,1.826171875,1.86962890625,43.45703125,,43.45703125,finite_difference,,True,0.259212590668052,0.3702728748321533,True,,,False
82,1.8828125,1.8212890625,1.85205078125,30.76171875,,30.76171875,finite_difference,,True,0.1834820363217456,0.3726372718811035,True,,,False
83,1.8671875,1.845703125,1.8564453125,10.7421875,,10.7421875,finite_difference,,True,0.06406855307408489,0.371903657913208,True,,,False
84,1.78515625,1.828125,1.806640625,-21.484375,,-21.484375,finite_difference,,True,0.12813714979581134,0.38007044792175293,True,,,False
85,1.904296875,1.9033203125,1.90380859375,0.48828125,,0.48828125,finite_difference,,True,0.002911934897762151,0.37251853942871094,True,,,False
86,1.9404296875,1.75390625,1.84716796875,93.26171875,,93.26171875,finite_difference,,True,0.556225146480873,0.37029457092285156,True,,,False
87,1.8857421875,1.8984375,1.89208984375,-6.34765625,,-6.34765625,finite_difference,,True,0.03786937996014696,0.3757343292236328,True,,,False
88,1.787109375,1.8466796875,1.81689453125,-29.78515625,,-29.78515625,finite_difference,,True,0.17762762273391525,0.37325477600097656,True,,,False
89,1.7666015625,1.80078125,1.78369140625,-17.08984375,,-17.08984375,finite_difference,,True,0.1019081234965347,0.37067079544067383,True,,,False
90,1.814453125,1.873046875,1.84375,-29.296875,,-29.296875,finite_difference,,True,0.1747403582359492,0.38053464889526367,True,,,False
91,1.9453125,1.84765625,1.896484375,48.828125,,48.828125,finite_difference,,True,0.2911857298879532,0.3703286647796631,True,,,False
92,1.7998046875,1.8662109375,1.8330078125,-33.203125,,-33.203125,finite_difference,,True,0.1980198329452435,0.3732166290283203,True,,,False
93,1.7919921875,1.798828125,1.79541015625,-3.41796875,,-3.41796875,finite_difference,,True,0.02038640719117698,0.3704085350036621,True,,,False
94,1.8505859375,1.90234375,1.87646484375,-25.87890625,,-25.87890625,finite_difference,,True,0.1543669788742057,0.3732144832611084,True,,,False
95,1.9345703125,1.79296875,1.86376953125,70.80078125,,70.80078125,finite_difference,,True,0.42221635932226503,0.37285733222961426,True,,,False
96,1.943359375,1.859375,1.9013671875,41.9921875,,41.9921875,finite_difference,,True,0.2504252287846049,0.3707454204559326,True,,,False
97,1.826171875,1.88671875,1.8564453125,-30.2734375,,-30.2734375,finite_difference,,True,0.18051158705869913,0.3750491142272949,True,,,False
98,1.763671875,1.74609375,1.7548828125,8.7890625,,8.7890625,finite_difference,,True,0.052419865533203006,0.3731827735900879,True,,,False
99,1.9052734375,1.71484375,1.81005859375,95.21484375,,95.21484375,finite_difference,,True,0.5678914589160691,0.3703432083129883,True,,,False
100,1.8837890625,1.884765625,1.88427734375,-0.48828125,,-0.48828125,finite_difference,,True,0.0029118784163124677,0.37043261528015137,True,,,False
101,1.8427734375,1.783203125,1.81298828125,29.78515625,,29.78515625,finite_difference,,True,0.17761494423978724,0.526024580001831,True,,,False
102,1.7333984375,1.734375,1.73388671875,-0.48828125,,-0.48828125,finite_difference,,True,0.0029125369748489107,0.37291860580444336,True,,,False
103,1.7626953125,1.90625,1.83447265625,-71.77734375,,-71.77734375,finite_difference,,True,0.42808217094833667,0.3700542449951172,True,,,False
104,1.7275390625,1.759765625,1.74365234375,-16.11328125,,-16.11328125,finite_difference,,True,0.09608531455164365,0.37039804458618164,True,,,False
105,1.9072265625,1.8212890625,1.8642578125,42.96875,,42.96875,finite_difference,,True,0.2563143534480709,0.3705482482910156,True,,,False
106,1.7685546875,1.759765625,1.76416015625,4.39453125,,4.39453125,finite_difference,,True,0.026205482844495878,0.370758056640625,True,,,False
107,1.8037109375,1.837890625,1.82080078125,-17.08984375,,-17.08984375,finite_difference,,True,0.10191460905104142,0.37062692642211914,True,,,False
108,1.890625,1.8232421875,1.85693359375,33.69140625,,33.69140625,finite_difference,,True,0.20093885683440507,0.3702223300933838,True,,,False
109,1.7158203125,1.69140625,1.70361328125,12.20703125,,12.20703125,finite_difference,,True,0.07280513621976331,0.3706789016723633,True,,,False
110,1.80859375,1.720703125,1.7646484375,43.9453125,,43.9453125,finite_difference,,True,0.2620507220524663,0.3730919361114502,True,,,False
111,1.9453125,1.7421875,1.84375,101.5625,,101.5625,finite_difference,,True,0.6057684913248329,0.37044310569763184,True,,,False
112,1.904296875,1.8251953125,1.86474609375,39.55078125,,39.55078125,finite_difference,,True,0.23589769329409388,0.37346935272216797,True,,,False
113,1.91015625,1.802734375,1.8564453125,53.7109375,,53.7109375,finite_difference,,True,0.3203317132669623,0.37096309661865234,True,,,False
114,1.791015625,1.82421875,1.8076171875,-16.6015625,,-16.6015625,finite_difference,,True,0.09899131073472359,0.37236857414245605,True,,,False
115,1.8525390625,1.9775390625,1.9150390625,-62.5,,-62.5,finite_difference,,True,0.37275117351510784,0.37664294242858887,True,,,False
116,1.8291015625,1.8525390625,1.8408203125,-11.71875,,-11.71875,finite_difference,,True,0.06989005832159773,0.37333250045776367,True,,,False
117,1.8037109375,1.900390625,1.85205078125,-48.33984375,,-48.33984375,finite_difference,,True,0.28825144460368296,0.37287378311157227,True,,,False
118,1.84375,1.8349609375,1.83935546875,4.39453125,,4.39453125,finite_difference,,True,0.0262134648249092,0.3753070831298828,True,,,False
119,1.7216796875,1.7314453125,1.7265625,-4.8828125,,-4.8828125,finite_difference,,True,0.02912433422754382,0.37305116653442383,True,,,False
120,1.78515625,1.9013671875,1.84326171875,-58.10546875,,-58.10546875,finite_difference,,True,0.3465826114468914,0.3708000183105469,True,,,False
121,1.8369140625,1.8837890625,1.8603515625,-23.4375,,-23.4375,finite_difference,,True,0.13977431303237145,0.381056547164917,True,,,False
122,1.7451171875,1.79296875,1.76904296875,-23.92578125,,-23.92578125,finite_difference,,True,0.14270540517089808,0.3711426258087158,True,,,False
123,1.8017578125,1.775390625,1.78857421875,13.18359375,,13.18359375,finite_difference,,True,0.07863662433716259,0.37239789962768555,True,,,False
124,1.8232421875,1.755859375,1.78955078125,33.69140625,,33.69140625,finite_difference,,True,0.2009321495626211,0.37079763412475586,True,,,False
125,1.8720703125,1.841796875,1.85693359375,15.13671875,,15.13671875,finite_difference,,True,0.09028895500686457,0.377657413482666,True,,,False
126,1.765625,1.7373046875,1.75146484375,14.16015625,,14.16015625,finite_difference,,True,0.08443589641410086,0.374539852142334,True,,,False
127,1.7763671875,1.80078125,1.78857421875,-12.20703125,,-12.20703125,finite_difference,,True,0.07279211414089437,0.3699359893798828,True,,,False
128,1.7529296875,1.76953125,1.76123046875,-8.30078125,,-8.30078125,finite_difference,,True,0.04950260759526137,0.3739187717437744,True,,,False
129,1.76953125,1.8955078125,1.83251953125,-62.98828125,,-62.98828125,finite_difference,,True,0.3756145730178383,0.3702852725982666,True,,,False
130,1.828125,1.8408203125,1.83447265625,-6.34765625,,-6.34765625,finite_difference,,True,0.037850541014494934,0.3705284595489502,True,,,False
131,1.9130859375,1.892578125,1.90283203125,10.25390625,,10.25390625,finite_difference,,True,0.061139785378200404,0.3731083869934082,True,,,False
132,1.8056640625,1.76171875,1.78369140625,21.97265625,,21.97265625,finite_difference,,True,0.13104414894189925,0.3751239776611328,True,,,False
133,1.8212890625,1.8583984375,1.83984375,-18.5546875,,-18.5546875,finite_difference,,True,0.11065554973212782,0.37004756927490234,True,,,False
134,1.845703125,1.8505859375,1.84814453125,-2.44140625,,-2.44140625,finite_difference,,True,0.01456187815283705,0.37087583541870117,True,,,False
135,1.9609375,1.84375,1.90234375,58.59375,,58.59375,finite_difference,,True,0.34947867127371696,0.3734266757965088,True,,,False
136,1.9013671875,1.8330078125,1.8671875,34.1796875,,34.1796875,finite_difference,,True,0.20385047126184172,0.37421083450317383,True,,,False
137,1.78125,1.779296875,1.7802734375,0.9765625,,0.9765625,finite_difference,,True,0.005824109345693162,0.3713412284851074,True,,,False
138,1.84765625,1.8935546875,1.87060546875,-22.94921875,,-22.94921875,finite_difference,,True,0.1368691202268536,0.3707437515258789,True,,,False
139,1.8505859375,1.7646484375,1.8076171875,42.96875,,42.96875,finite_difference,,True,0.2562905192540321,0.3797340393066406,True,,,False
140,1.83984375,1.7890625,1.814453125,25.390625,,25.390625,finite_difference,,True,0.15143016081668054,0.3706488609313965,True,,,False
141,1.8486328125,1.8095703125,1.8291015625,19.53125,,19.53125,finite_difference,,True,0.11647086491429699,0.3703763484954834,True,,,False
142,1.8037109375,1.9267578125,1.865234375,-61.5234375,,-61.5234375,finite_difference,,True,0.36698063583517204,0.3708066940307617,True,,,False
143,1.822265625,1.8037109375,1.81298828125,9.27734375,,9.27734375,finite_difference,,True,0.055334196810870394,0.380507230758667,True,,,False
144,1.7705078125,1.7744140625,1.7724609375,-1.953125,,-1.953125,finite_difference,,True,0.01164648841756373,0.3704206943511963,True,,,False
145,1.8564453125,1.8505859375,1.853515625,2.9296875,,2.9296875,finite_difference,,True,0.01747611403740044,0.3730282783508301,True,,,False
146,1.9453125,1.9873046875,1.96630859375,-20.99609375,,-20.99609375,finite_difference,,True,0.12519121577892015,0.38026928901672363,True,,,False
147,1.8955078125,1.7744140625,1.8349609375,60.546875,,60.546875,finite_difference,,True,0.36101786646966083,0.3729100227355957,True,,,False
148,1.8349609375,1.7841796875,1.8095703125,25.390625,,25.390625,finite_difference,,True,0.15143515663695944,0.3703346252441406,True,,,False
149,1.7763671875,1.7080078125,1.7421875,34.1796875,,34.1796875,finite_difference,,True,0.20385814496265506,0.3709695339202881,True,,,False
150,1.8203125,1.6982421875,1.75927734375,61.03515625,,61.03515625,finite_difference,,True,0.3640131379957142,0.3750879764556885,True,,,False
151,1.744140625,1.8154296875,1.77978515625,-35.64453125,,-35.64453125,finite_difference,,True,0.21257273973731444,0.36997008323669434,True,,,False
152,1.779296875,1.783203125,1.78125,-1.953125,,-1.953125,finite_difference,,True,0.011648266103598238,0.3712430000305176,True,,,False
153,1.833984375,1.779296875,1.806640625,27.34375,,27.34375,finite_difference,,True,0.1630915408356673,0.37540745735168457,True,,,False
154,1.978515625,1.8369140625,1.90771484375,70.80078125,,70.80078125,finite_difference,,True,0.42222736434285446,0.3668489456176758,True,,,False
155,1.826171875,1.8505859375,1.83837890625,-12.20703125,,-12.20703125,finite_difference,,True,0.07280295314597417,0.3731229305267334,True,,,False
156,1.7783203125,1.7939453125,1.7861328125,-7.8125,,-7.8125,finite_difference,,True,0.046591675285269536,0.37100791931152344,True,,,False
157,1.79296875,1.85546875,1.82421875,-31.25,,-31.25,finite_difference,,True,0.18636171707049629,0.37636494636535645,True,,,False
158,1.7734375,1.7802734375,1.77685546875,-3.41796875,,-3.41796875,finite_difference,,True,0.0203834624670245,0.3711740970611572,True,,,False
159,1.8125,1.783203125,1.7978515625,14.6484375,,14.6484375,finite_difference,,True,0.08735057124372167,0.3699314594268799,True,,,False
160,1.7802734375,1.9052734375,1.8427734375,-62.5,,-62.5,finite_difference,,True,0.3727427228267271,0.37552952766418457,True,,,False
161,1.796875,1.90625,1.8515625,-54.6875,,-54.6875,finite_difference,,True,0.32611964686013944,0.3712782859802246,True,,,False
162,1.76171875,1.83203125,1.796875,-35.15625,,-35.15625,finite_difference,,True,0.20964020673759176,0.3701052665710449,True,,,False
163,1.7724609375,1.7646484375,1.7685546875,3.90625,,3.90625,finite_difference,,True,0.02329701685364112,0.37963366508483887,True,,,False
164,1.814453125,1.8681640625,1.84130859375,-26.85546875,,-26.85546875,finite_difference,,True,0.16018531847864304,0.37311530113220215,True,,,False
165,1.841796875,1.7236328125,1.78271484375,59.08203125,,59.08203125,finite_difference,,True,0.35234240736500555,0.37032246589660645,True,,,False
166,1.849609375,1.8662109375,1.85791015625,-8.30078125,,-8.30078125,finite_difference,,True,0.04950323314989738,0.37020134925842285,True,,,False
167,1.9013671875,1.7275390625,1.814453125,86.9140625,,86.9140625,finite_difference,,True,0.5183724871555911,0.3727571964263916,True,,,False
168,1.81640625,1.794921875,1.8056640625,10.7421875,,10.7421875,finite_difference,,True,0.06405676492712514,0.37063002586364746,True,,,False
169,1.810546875,1.77734375,1.7939453125,16.6015625,,16.6015625,finite_difference,,True,0.09901946912690578,0.3706028461456299,True,,,False
170,1.7216796875,1.7724609375,1.7470703125,-25.390625,,-25.390625,finite_difference,,True,0.15141878511037957,0.37064361572265625,True,,,False
171,1.8369140625,1.87109375,1.85400390625,-17.08984375,,-17.08984375,finite_difference,,True,0.10194079232974908,0.3751194477081299,True,,,False
172,1.77734375,1.888671875,1.8330078125,-55.6640625,,-55.6640625,finite_difference,,True,0.33196894894906814,0.37072038650512695,True,,,False
173,1.8837890625,1.78515625,1.83447265625,49.31640625,,49.31640625,finite_difference,,True,0.29417400228657076,0.3706533908843994,True,,,False
174,1.7958984375,1.78125,1.78857421875,7.32421875,,7.32421875,finite_difference,,True,0.04368513212469775,0.37357163429260254,True,,,False
175,1.8486328125,1.8232421875,1.8359375,12.6953125,,12.6953125,finite_difference,,True,0.07571039497185927,0.37273693084716797,True,,,False
176,1.833984375,1.7021484375,1.76806640625,65.91796875,,65.91796875,finite_difference,,True,0.3931404127581732,0.37058544158935547,True,,,False
177,1.7578125,1.7412109375,1.74951171875,8.30078125,,8.30078125,finite_difference,,True,0.04951916403343286,0.3704335689544678,True,,,False
178,1.7978515625,1.806640625,1.80224609375,-4.39453125,,-4.39453125,finite_difference,,True,0.026212585878454975,0.37554430961608887,True,,,False
179,1.8046875,1.7119140625,1.75830078125,46.38671875,,46.38671875,finite_difference,,True,0.27664329107375085,0.3697819709777832,True,,,False
180,1.8544921875,1.6943359375,1.7744140625,80.078125,,80.078125,finite_difference,,True,0.47758003201742233,0.3705453872680664,True,,,False
181,1.8466796875,1.8330078125,1.83984375,6.8359375,,6.8359375,finite_difference,,True,0.04076920551982378,0.37308406829833984,True,,,False
182,1.7939453125,1.8359375,1.81494140625,-20.99609375,,-20.99609375,finite_difference,,True,0.12517877571755842,0.3706977367401123,True,,,False
183,1.70703125,1.7607421875,1.73388671875,-26.85546875,,-26.85546875,finite_difference,,True,0.16015390558587006,0.37044453620910645,True,,,False
184,1.7705078125,1.8349609375,1.802734375,-32.2265625,,-32.2265625,finite_difference,,True,0.1921993265241889,0.3704676628112793,True,,,False
185,1.875,1.771484375,1.8232421875,51.7578125,,51.7578125,finite_difference,,True,0.30867584452547137,0.3842587471008301,True,,,False
186,1.744140625,1.794921875,1.76953125,-25.390625,,-25.390625,finite_difference,,True,0.1514226697805115,0.37238335609436035,True,,,False
187,1.7783203125,1.8388671875,1.80859375,-30.2734375,,-30.2734375,finite_difference,,True,0.18055270835297366,0.3700423240661621,True,,,False
188,1.7587890625,1.822265625,1.79052734375,-31.73828125,,-31.73828125,finite_difference,,True,0.18928229276674197,0.37345433235168457,True,,,False
189,1.8662109375,1.771484375,1.81884765625,47.36328125,,47.36328125,finite_difference,,True,0.28248781532934725,0.3730051517486572,True,,,False
190,1.7431640625,1.7822265625,1.7626953125,-19.53125,,-19.53125,finite_difference,,True,0.11649034024242536,0.3727254867553711,True,,,False
191,1.8056640625,1.744140625,1.77490234375,30.76171875,,30.76171875,finite_difference,,True,0.18342645305527328,0.37038564682006836,True,,,False
192,1.8291015625,1.73828125,1.78369140625,45.41015625,,45.41015625,finite_difference,,True,0.27085358721797637,0.3755815029144287,True,,,False
193,1.81640625,1.8017578125,1.80908203125,7.32421875,,7.32421875,finite_difference,,True,0.04367247962800988,0.3759164810180664,True,,,False
194,1.7822265625,1.73828125,1.76025390625,21.97265625,,21.97265625,finite_difference,,True,0.13105186262957277,0.37044572830200195,True,,,False
195,1.7822265625,1.8046875,1.79345703125,-11.23046875,,-11.23046875,finite_difference,,True,0.066978082519995,0.3790316581726074,True,,,False
196,1.7646484375,1.8984375,1.83154296875,-66.89453125,,-66.89453125,finite_difference,,True,0.3988963786024804,0.37059903144836426,True,,,False
197,1.8076171875,1.7744140625,1.791015625,16.6015625,,16.6015625,finite_difference,,True,0.09900685541272267,0.3704187870025635,True,,,False
198,1.7890625,1.7451171875,1.76708984375,21.97265625,,21.97265625,finite_difference,,True,0.13104303787753185,0.37029170989990234,True,,,False
199,1.75,1.80078125,1.775390625,-25.390625,,-25.390625,finite_difference,,True,0.15139956004572935,0.3754572868347168,True,,,False
200,1.8154296875,1.779296875,1.79736328125,18.06640625,,18.06640625,finite_difference,,True,0.10773878839343666,0.3742990493774414,True,,,False
201,1.779296875,1.7216796875,1.75048828125,28.80859375,,28.80859375,finite_difference,,True,0.1718303497600444,0.5288243293762207,True,,,False
202,1.7705078125,1.736328125,1.75341796875,17.08984375,,17.08984375,finite_difference,,True,0.10192455080577609,0.3699042797088623,True,,,False
203,1.7578125,1.7138671875,1.73583984375,21.97265625,,21.97265625,finite_difference,,True,0.13104155349434615,0.3729255199432373,True,,,False
204,1.8076171875,1.68359375,1.74560546875,62.01171875,,62.01171875,finite_difference,,True,0.3697685548601696,0.37072324752807617,True,,,False
