step,loss_plus,loss_minus,train_loss,d_h,d_g,update_scalar,update_scalar_source,fd_true_error,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
22,0.71435546875,0.70654296875,0.71044921875,3.90625,,3.90625,finite_difference,,True,0.023292698027115664,0.44728803634643555,True,,,False
23,0.705078125,0.76220703125,0.733642578125,-28.564453125,,-28.564453125,finite_difference,,True,0.17033524194702698,0.4209740161895752,True,,,False
24,0.7001953125,0.74169921875,0.720947265625,-20.751953125,,-20.751953125,finite_difference,,True,0.12374836992817075,0.42988157272338867,True,,,False
25,0.68798828125,0.77685546875,0.732421875,-44.43359375,,-44.43359375,finite_difference,,True,0.26492952307450623,0.4424772262573242,True,,,False
26,0.681640625,0.69140625,0.6865234375,-4.8828125,,-4.8828125,finite_difference,,True,0.029122986121313064,0.45732831954956055,True,,,False
27,0.64306640625,0.6630859375,0.653076171875,-10.009765625,,-10.009765625,finite_difference,,True,0.05969853652046407,0.43905043601989746,True,,,False
28,0.6943359375,0.67431640625,0.684326171875,10.009765625,,10.009765625,finite_difference,,True,0.05969153988843051,0.4346182346343994,True,,,False
29,0.79541015625,0.708984375,0.752197265625,43.212890625,,43.212890625,finite_difference,,True,0.2577116393228597,0.4479975700378418,True,,,False
30,0.73583984375,0.68896484375,0.71240234375,23.4375,,23.4375,finite_difference,,True,0.13978464698169696,0.43056440353393555,True,,,False
31,0.74072265625,0.732421875,0.736572265625,4.150390625,,4.150390625,finite_difference,,True,0.02474387313678392,0.43395400047302246,True,,,False
32,0.734375,0.75439453125,0.744384765625,-10.009765625,,-10.009765625,finite_difference,,True,0.05970162108607263,0.42607712745666504,True,,,False
33,0.69384765625,0.693359375,0.693603515625,0.244140625,,0.244140625,finite_difference,,True,0.001455887301606159,0.42376065254211426,True,,,False
34,0.74267578125,0.68310546875,0.712890625,29.78515625,,29.78515625,finite_difference,,True,0.17757090599013198,0.46543264389038086,True,,,False
35,0.6640625,0.66064453125,0.662353515625,1.708984375,,1.708984375,finite_difference,,True,0.010193527285110608,0.4320948123931885,True,,,False
36,0.8759765625,0.52294921875,0.699462890625,176.513671875,,176.513671875,finite_difference,,True,1.0525224436180316,0.36754775047302246,True,,,False
37,0.77978515625,0.833984375,0.806884765625,-27.099609375,,-27.099609375,finite_difference,,True,0.1616435139667498,0.4458425045013428,True,,,False
38,0.68798828125,0.7041015625,0.696044921875,-8.056640625,,-8.056640625,finite_difference,,True,0.048053442581360156,0.43216991424560547,True,,,False
39,0.67822265625,0.69482421875,0.6865234375,-8.30078125,,-8.30078125,finite_difference,,True,0.04949965192177448,0.4391188621520996,True,,,False
40,0.7158203125,0.73388671875,0.724853515625,-9.033203125,,-9.033203125,finite_difference,,True,0.05386655849372963,0.4368433952331543,True,,,False
41,0.7412109375,0.73486328125,0.738037109375,3.173828125,,3.173828125,finite_difference,,True,0.01892885931427043,0.42791748046875,True,,,False
42,0.75390625,0.720703125,0.7373046875,16.6015625,,16.6015625,finite_difference,,True,0.09901024832578911,0.43974852561950684,True,,,False
43,0.82470703125,0.6787109375,0.751708984375,72.998046875,,72.998046875,finite_difference,,True,0.4353845181892175,0.45651912689208984,True,,,False
44,0.79931640625,0.7255859375,0.762451171875,36.865234375,,36.865234375,finite_difference,,True,0.21982218064597248,0.43311548233032227,True,,,False
45,0.71533203125,0.7880859375,0.751708984375,-36.376953125,,-36.376953125,finite_difference,,True,0.2169506057402823,0.44904232025146484,True,,,False
