step,loss_plus,loss_minus,train_loss,d_h,d_g,update_scalar,update_scalar_source,fd_true_error,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
1,1.884765625,1.86328125,1.8740234375,0.11308798895731155,,0.11308798895731155,finite_difference,,True,0.5603281957746874,1.3203110694885254,True,,,False
2,1.94140625,1.958984375,1.9501953125,-0.09252653641961854,,-0.09252653641961854,finite_difference,,True,0.45866501656626774,0.44296765327453613,True,,,False
3,1.912109375,1.9140625,1.9130859375,-0.010280726268846505,,-0.010280726268846505,finite_difference,,True,0.05085013493022234,0.43666577339172363,True,,,False
4,1.9775390625,1.9853515625,1.9814453125,-0.04112290507538602,,-0.04112290507538602,finite_difference,,True,0.2039971465343688,0.43587374687194824,True,,,False
5,1.9208984375,1.9306640625,1.92578125,-0.05140363134423252,,-0.05140363134423252,finite_difference,,True,0.2549131653085938,0.441112756729126,True,,,False
6,1.869140625,1.900390625,1.884765625,-0.16449162030154407,,-0.16449162030154407,finite_difference,,True,0.8153551612412063,0.43634724617004395,True,,,False
7,1.865234375,1.880859375,1.873046875,-0.08224581015077204,,-0.08224581015077204,finite_difference,,True,0.408010044426479,0.43666601181030273,True,,,False
8,1.9248046875,1.9384765625,1.931640625,-0.07196508388192553,,-0.07196508388192553,finite_difference,,True,0.35647906068748547,0.44157862663269043,True,,,False
9,2.009765625,1.994140625,2.001953125,0.08224581015077204,,0.08224581015077204,finite_difference,,True,0.40759829950280346,0.43624353408813477,True,,,False
10,2.0234375,2.021484375,2.0224609375,0.010280726268846505,,0.010280726268846505,finite_difference,,True,0.050976813286644836,0.43790578842163086,True,,,False
11,1.998046875,2.013671875,2.005859375,-0.08224581015077204,,-0.08224581015077204,finite_difference,,True,0.40769294267046763,0.4459109306335449,True,,,False
12,1.970703125,1.9404296875,1.95556640625,0.15935125716712084,,0.15935125716712084,finite_difference,,True,0.7886884131431012,0.4364027976989746,True,,,False
13,2.041015625,2.068359375,2.0546875,-0.14393016776385106,,-0.14393016776385106,finite_difference,,True,0.7145282592908694,0.4375181198120117,True,,,False
14,2.056640625,2.048828125,2.052734375,0.04112290507538602,,0.04112290507538602,finite_difference,,True,0.2033689833546953,0.4484519958496094,True,,,False
15,1.998046875,1.9736328125,1.98583984375,0.1285090783605813,,0.1285090783605813,finite_difference,,True,0.6370463305397239,0.4367218017578125,True,,,False
16,2.01171875,2.009765625,2.0107421875,0.010280726268846505,,0.010280726268846505,finite_difference,,True,0.05095433755990248,0.43626856803894043,True,,,False
17,1.9443359375,1.97265625,1.95849609375,-0.14907053089827432,,-0.14907053089827432,finite_difference,,True,0.738773801225836,0.44553470611572266,True,,,False
18,2.009765625,2.029296875,2.01953125,-0.10280726268846505,,-0.10280726268846505,finite_difference,,True,0.51060966119064,0.43663954734802246,True,,,False
19,2.033203125,2.05859375,2.0458984375,-0.13364944149500457,,-0.13364944149500457,finite_difference,,True,0.6641003808706138,0.43647289276123047,True,,,False
20,1.9443359375,1.9501953125,1.947265625,-0.030842178806539517,,-0.030842178806539517,finite_difference,,True,0.1525422403512265,0.44560956954956055,True,,,False
21,1.912109375,1.9169921875,1.91455078125,-0.02570181567211626,,-0.02570181567211626,finite_difference,,True,0.12742303508126243,0.43604135513305664,True,,,False
22,1.96484375,1.984375,1.974609375,-0.10280726268846505,,-0.10280726268846505,finite_difference,,True,0.5099110185366146,0.43668293952941895,True,,,False
23,1.98828125,2.02734375,2.0078125,-0.2056145253769301,,-0.2056145253769301,finite_difference,,True,1.0172043558102244,0.4463224411010742,True,,,False
24,1.9228515625,1.9111328125,1.9169921875,0.061684357613079034,,0.061684357613079034,finite_difference,,True,0.30572910508312373,0.4360010623931885,True,,,False
25,1.951171875,1.931640625,1.94140625,0.10280726268846505,,0.10280726268846505,finite_difference,,True,0.508277041035681,0.4376044273376465,True,,,False
