step,loss_plus,loss_minus,train_loss,d_h,d_g,update_scalar,update_scalar_source,fd_true_error,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
1,0.720703125,0.7294921875,0.72509765625,-12.235762240880396,,-12.235762240880396,finite_difference,,True,0.07300419862179106,0.7275316715240479,True,,,False
2,0.65673828125,0.6591796875,0.657958984375,-3.3988228446889988,,-3.3988228446889988,finite_difference,,True,0.020278242531386555,0.5645463466644287,True,,,False
3,0.72900390625,0.72509765625,0.72705078125,5.4381165515023975,,5.4381165515023975,finite_difference,,True,0.032442861077616396,0.43891191482543945,True,,,False
4,0.78564453125,0.7158203125,0.750732421875,97.20633335810537,,97.20633335810537,finite_difference,,True,0.5799667644531007,0.45965123176574707,True,,,False
5,0.71337890625,0.74951171875,0.7314453125,-50.30257810139718,,-50.30257810139718,finite_difference,,True,0.30004059795472504,0.44140148162841797,True,,,False
6,0.74609375,0.70458984375,0.725341796875,57.77998835971298,,57.77998835971298,finite_difference,,True,0.34467400886025246,0.4380455017089844,True,,,False
7,0.69384765625,0.67578125,0.684814453125,25.15128905069859,,25.15128905069859,finite_difference,,True,0.15003545148465108,0.4230976104736328,True,,,False
8,0.68310546875,0.6826171875,0.682861328125,0.6797645689377997,,0.6797645689377997,finite_difference,,True,0.00405479954324195,0.4286079406738281,True,,,False
9,0.681640625,0.68408203125,0.682861328125,-3.3988228446889988,,-3.3988228446889988,finite_difference,,True,0.02027822790572218,0.4394040107727051,True,,,False
10,0.70556640625,0.728515625,0.717041015625,-31.948934740076588,,-31.948934740076588,finite_difference,,True,0.19063352003878617,0.43505144119262695,True,,,False
11,0.7236328125,0.6923828125,0.7080078125,43.50493241201918,,43.50493241201918,finite_difference,,True,0.2595565135013845,0.4237406253814697,True,,,False
12,0.69677734375,0.72265625,0.709716796875,-36.02752215370339,,-36.02752215370339,finite_difference,,True,0.21488923711271898,0.4343903064727783,True,,,False
13,0.72705078125,0.70947265625,0.71826171875,24.47152448176079,,24.47152448176079,finite_difference,,True,0.14602379286761044,0.4258425235748291,True,,,False
14,0.72998046875,0.7080078125,0.718994140625,30.589405602200987,,30.589405602200987,finite_difference,,True,0.1824783517002766,0.44731736183166504,True,,,False
15,0.76806640625,0.7578125,0.762939453125,14.275055947693794,,14.275055947693794,finite_difference,,True,0.08517255974636027,0.43176770210266113,True,,,False
16,0.6962890625,0.708984375,0.70263671875,-17.673878792382794,,-17.673878792382794,finite_difference,,True,0.10543483316703578,0.4344618320465088,True,,,False
17,0.751953125,0.68994140625,0.720947265625,86.33010025510056,,86.33010025510056,finite_difference,,True,0.5150244292012502,0.436460018157959,True,,,False
18,0.74609375,0.70458984375,0.725341796875,57.77998835971298,,57.77998835971298,finite_difference,,True,0.3447257315305415,0.4269120693206787,True,,,False
19,0.7001953125,0.76904296875,0.734619140625,-95.84680422022976,,-95.84680422022976,finite_difference,,True,0.5717523729728924,0.4315316677093506,True,,,False
