precision,checkpoint_name,checkpoint_path,reference_run_h,dtype,d_trainable,direction_normalization,selector_name,delta_mode,Delta_value,G_method,G_hat,G_h_used,G_snr,G_stability,L_method,L_hat_q,L_hat,L_h2_used,L_snr2,hstar_cont,hstar_clipped,hstar_nearest_grid,hstar_out_of_grid_flag,fallback_flags,mse_cont,nmse_cont,corr_cont,mse_nearest,nmse_nearest,corr_nearest,empirical_min_mse_h,empirical_min_nmse,empirical_max_corr_h,empirical_max_corr
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_absG_deltaUlp_Lq50,ulp_rms,5.114135575248819e-05,absG,24.07718656738609,1e-05,0.7504907792507289,nan,cached_symmetric_curvature_proxy,q50,0.00038994063904563425,0.0001,1.8750843113449345,4.3990601907023054e-05,4.3990601907023054e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_absG_deltaUlp_Lq90,ulp_rms,5.114135575248819e-05,absG,24.07718656738609,1e-05,0.7504907792507289,nan,cached_symmetric_curvature_proxy,q90,0.0006018812319741461,0.0001,1.8750843113449345,3.540819213751205e-05,3.540819213751205e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_absG_deltaUlp_Lq95,ulp_rms,5.114135575248819e-05,absG,24.07718656738609,1e-05,0.7504907792507289,nan,cached_symmetric_curvature_proxy,q95,0.0006987788079576881,0.0001,1.8750843113449345,3.286164434639201e-05,3.286164434639201e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_richardsonG_deltaUlp_Lq50,ulp_rms,5.114135575248819e-05,richardsonG,23.301398423344253,0.0015,2.4461768821252594,0.4088011816744606,cached_symmetric_curvature_proxy,q50,0.00038994063904563425,0.0001,1.8750843113449345,4.3276091285210074e-05,4.3276091285210074e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_richardsonG_deltaUlp_Lq90,ulp_rms,5.114135575248819e-05,richardsonG,23.301398423344253,0.0015,2.4461768821252594,0.4088011816744606,cached_symmetric_curvature_proxy,q90,0.0006018812319741461,0.0001,1.8750843113449345,3.483307999344728e-05,3.483307999344728e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_richardsonG_deltaUlp_Lq95,ulp_rms,5.114135575248819e-05,richardsonG,23.301398423344253,0.0015,2.4461768821252594,0.4088011816744606,cached_symmetric_curvature_proxy,q95,0.0006987788079576881,0.0001,1.8750843113449345,3.2327894115254814e-05,3.2327894115254814e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_codeG_deltaUlpMedian_Lq50,ulp_median,1.52587890625e-05,codeG,21.247876261424015,0.001,nan,nan,cached_symmetric_curvature_proxy,q50,0.00038994063904563425,0.0001,1.8750843113449345,2.2572970592720995e-05,2.2572970592720995e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_codeG_deltaUlpMedian_Lq90,ulp_median,1.52587890625e-05,codeG,21.247876261424015,0.001,nan,nan,cached_symmetric_curvature_proxy,q90,0.0006018812319741461,0.0001,1.8750843113449345,1.8169064418595094e-05,1.8169064418595094e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_codeG_deltaUlpMedian_Lq95,ulp_median,1.52587890625e-05,codeG,21.247876261424015,0.001,nan,nan,cached_symmetric_curvature_proxy,q95,0.0006987788079576881,0.0001,1.8750843113449345,1.6862350122586924e-05,1.6862350122586924e-05,1e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,63.44686442695097,0.16111008891785145,0.9388946189564407,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_absG_deltaUlpMedian_Lq50,ulp_median,1.52587890625e-05,absG,24.07718656738609,1e-05,0.7504907792507289,nan,cached_symmetric_curvature_proxy,q50,0.00038994063904563425,0.0001,1.8750843113449345,2.4028896153867166e-05,2.4028896153867166e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_absG_deltaUlpMedian_Lq90,ulp_median,1.52587890625e-05,absG,24.07718656738609,1e-05,0.7504907792507289,nan,cached_symmetric_curvature_proxy,q90,0.0006018812319741461,0.0001,1.8750843113449345,1.9340944087710248e-05,1.9340944087710248e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_absG_deltaUlpMedian_Lq95,ulp_median,1.52587890625e-05,absG,24.07718656738609,1e-05,0.7504907792507289,nan,cached_symmetric_curvature_proxy,q95,0.0006987788079576881,0.0001,1.8750843113449345,1.7949948516587722e-05,1.7949948516587722e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_richardsonG_deltaUlpMedian_Lq50,ulp_median,1.52587890625e-05,richardsonG,23.301398423344253,0.0015,2.4461768821252594,0.4088011816744606,cached_symmetric_curvature_proxy,q50,0.00038994063904563425,0.0001,1.8750843113449345,2.3638610484017342e-05,2.3638610484017342e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_richardsonG_deltaUlpMedian_Lq90,ulp_median,1.52587890625e-05,richardsonG,23.301398423344253,0.0015,2.4461768821252594,0.4088011816744606,cached_symmetric_curvature_proxy,q90,0.0006018812319741461,0.0001,1.8750843113449345,1.9026801762134254e-05,1.9026801762134254e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_richardsonG_deltaUlpMedian_Lq95,ulp_median,1.52587890625e-05,richardsonG,23.301398423344253,0.0015,2.4461768821252594,0.4088011816744606,cached_symmetric_curvature_proxy,q95,0.0006987788079576881,0.0001,1.8750843113449345,1.7658399223781826e-05,1.7658399223781826e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_codeG_deltaUlpP90_Lq50,ulp_p90,6.103515625e-05,codeG,21.247876261424015,0.001,nan,nan,cached_symmetric_curvature_proxy,q50,0.00038994063904563425,0.0001,1.8750843113449345,4.514594118544199e-05,4.514594118544199e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_codeG_deltaUlpP90_Lq90,ulp_p90,6.103515625e-05,codeG,21.247876261424015,0.001,nan,nan,cached_symmetric_curvature_proxy,q90,0.0006018812319741461,0.0001,1.8750843113449345,3.633812883719019e-05,3.633812883719019e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_codeG_deltaUlpP90_Lq95,ulp_p90,6.103515625e-05,codeG,21.247876261424015,0.001,nan,nan,cached_symmetric_curvature_proxy,q95,0.0006987788079576881,0.0001,1.8750843113449345,3.372470024517385e-05,3.372470024517385e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_absG_deltaUlpP90_Lq50,ulp_p90,6.103515625e-05,absG,24.07718656738609,1e-05,0.7504907792507289,nan,cached_symmetric_curvature_proxy,q50,0.00038994063904563425,0.0001,1.8750843113449345,4.805779230773433e-05,4.805779230773433e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_absG_deltaUlpP90_Lq90,ulp_p90,6.103515625e-05,absG,24.07718656738609,1e-05,0.7504907792507289,nan,cached_symmetric_curvature_proxy,q90,0.0006018812319741461,0.0001,1.8750843113449345,3.8681888175420497e-05,3.8681888175420497e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_absG_deltaUlpP90_Lq95,ulp_p90,6.103515625e-05,absG,24.07718656738609,1e-05,0.7504907792507289,nan,cached_symmetric_curvature_proxy,q95,0.0006987788079576881,0.0001,1.8750843113449345,3.5899897033175445e-05,3.5899897033175445e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_richardsonG_deltaUlpP90_Lq50,ulp_p90,6.103515625e-05,richardsonG,23.301398423344253,0.0015,2.4461768821252594,0.4088011816744606,cached_symmetric_curvature_proxy,q50,0.00038994063904563425,0.0001,1.8750843113449345,4.7277220968034684e-05,4.7277220968034684e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_richardsonG_deltaUlpP90_Lq90,ulp_p90,6.103515625e-05,richardsonG,23.301398423344253,0.0015,2.4461768821252594,0.4088011816744606,cached_symmetric_curvature_proxy,q90,0.0006018812319741461,0.0001,1.8750843113449345,3.805360352426851e-05,3.805360352426851e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
fp16,initial_cached_step0,/scratch/jy03364/MeZO_/experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_11h_seed16_bs64_ckpt1k_20260517/fp16/h_sweep_11h_checkpointed/results/fp16_h1e-3_seed16_bs64_ckpt1k/seed16/checkpoints/step_1000/model.safetensors,0.001,float16,407943178,raw Gaussian unnormalized; d inferred from nominal_delta_norm/(2h),old_hstar_richardsonG_deltaUlpP90_Lq95,ulp_p90,6.103515625e-05,richardsonG,23.301398423344253,0.0015,2.4461768821252594,0.4088011816744606,cached_symmetric_curvature_proxy,q95,0.0006987788079576881,0.0001,1.8750843113449345,3.531679844756365e-05,3.531679844756365e-05,3e-05,False,fallback_L_max_snr2;no_on_disk_step0_checkpoint; using reference h=1e-3 step_1000 checkpoint for Delta ULP only;mse_cont_not_evaluated_offline; using nearest_grid for reported selector quality;sensitivity_row,,,,6.472259375919373,0.01643505093051224,0.9927174866398589,0.0003,0.002974110212512626,0.001,0.9986357498024822
